,live_tree_density,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,cwd,dominant_leaf_habit,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win
207,7.47941408418,0.97152027027,1.19507882883,0.975658419792,181.90534712,103.32661807,21.6,1032.88327273,deciduous,738.184444444,399.06878185,0.96,0.777777777778,94.8055555556,30.6481481481,17.5740740741,22.8055555556,10.9351851852,33.422705314,14.237037037,22.33475,831.42575,128.45125,420.44725,0.191401694915,0.2184875
208,8.56431018965,1.08046171171,0.746036036036,0.811302873105,181.90534712,103.32661807,21.6,1160.70591667,deciduous,738.184444444,399.06878185,0.96,0.416666666667,207.916666667,31.1111111111,20.3611111111,22.962962963,13.4537037037,33.6995772947,17.8734567901,16.58775,826.3465,83.089,460.95725,0.187313793103,0.211305454545
209,6.9205933403,0.957567567568,1.33042792793,0.600808060654,181.90534712,103.32661807,21.6,1091.8185625,deciduous,738.184444444,399.06878185,0.96,15.5277777778,70.3055555556,30.8888888889,20.7685185185,23.0648148148,14.1203703704,32.6403985507,17.4435185185,23.4375,794.03075,120.4465,430.89225,0.179655172414,0.222656363636
210,6.00648727618,0.949651841869,0.786365678347,0.163499066689,178.545478738,101.661388081,25.16,928.381025641,deciduous,1082.58,353.829813517,1.0,0.527777777778,249.222222222,32.5833333333,15.4351851852,23.462962963,9.27777777778,41.4450483092,12.6808641975,21.5975,901.60475,145.3745,398.145,0.1657375,0.186183606557
211,5.90388209205,1.23213162624,0.909961814915,0.29953617286,178.545478738,101.661388081,25.16,683.93752381,deciduous,1082.58,353.829813517,1.0,0.5,463.083333333,30.9444444444,15.1111111111,21.8703703704,8.69444444444,35.996678744,11.7598765432,30.7815,864.746,138.077,363.57325,0.1687921875,0.208168965517
212,9.06716228999,1.34153189578,0.929649595687,0.587731206516,178.545478738,101.661388081,25.16,691.4475,deciduous,1082.58,353.829813517,1.0,2.44444444444,477.694444444,31.6018518519,14.8518518519,21.7777777778,8.61111111111,36.9541062802,12.1395061728,47.41725,846.4675,132.53575,353.89225,0.184061290323,0.203333333333
213,6.35413823674,1.16884546271,0.958176100629,1.0,178.545478738,101.661388081,25.16,969.248458333,deciduous,1082.58,353.829813517,1.0,1.33333333333,208.5,32.3981481481,16.0277777778,23.8888888889,9.78703703704,39.577294686,14.0558608059,20.637,883.005,75.4595,440.14325,0.199104761905,0.0467166666667
214,5.90388209205,0.902268643306,0.904739442947,0.92853102551,178.545478738,101.661388081,25.16,1048.61842857,deciduous,1082.58,353.829813517,1.0,1.41666666667,91.5,32.0462962963,15.8055555556,23.1944444444,9.2962962963,38.5398550725,13.6222222222,10.56225,872.711,115.4755,437.37325,0.18366440678,0.219869642857
215,6.72468313835,1.04581087152,0.648438903863,0.540217206856,178.545478738,101.661388081,25.16,1107.88564286,deciduous,1082.58,353.829813517,1.0,1.27777777778,256.527777778,32.1388888889,18.6203703704,23.1851851852,11.9259259259,38.5307971014,17.2401234568,13.742,864.846,92.71825,480.9245,0.175853448276,0.200358181818
216,6.454875084,0.972517969452,0.995417789757,0.320464958425,178.545478738,101.661388081,25.16,1044.16628125,deciduous,1082.58,353.829813517,1.0,28.7777777778,80.8333333333,31.0555555556,18.9537037037,23.0462962963,12.8703703704,35.148852657,16.587037037,27.04325,831.04375,144.59275,447.8775,0.170487931034,0.216907272727
217,7.90641660315,1.09617117117,0.953682432432,0.319036427732,179.787751474,100.457868369,19.76,924.165122449,evergreen,1322.25111111,259.896640244,1.0,0.694444444444,245.833333333,32.0277777778,14.2685185185,22.4907407407,7.62962962963,41.2602657005,12.0851851852,50.133,888.64625,85.41075,384.823,0.13288852459,0.157122580645
218,7.90383148734,1.34733108108,0.916328828829,0.519976498237,179.787751474,100.457868369,19.76,683.487306122,evergreen,1322.25111111,259.896640244,1.0,0.0,433.611111111,30.5462962963,13.75,21.0648148148,6.99074074074,35.839673913,10.8361111111,72.8625,854.208,87.41225,347.31575,0.140211111111,0.180221428571
219,9.75871292713,1.43471846847,1.0044481982,0.869858989424,179.787751474,100.457868369,19.76,678.852708333,evergreen,1322.25111111,259.896640244,1.0,16.1944444444,477.75,30.9537037037,13.6944444444,21.1759259259,6.81481481481,36.6899154589,11.3395061728,88.9065,834.825,86.909,343.609,0.155655,0.184505660377
220,8.69939229662,1.19501126126,1.03480855856,0.98178613396,179.787751474,100.457868369,19.76,943.527804878,evergreen,1322.25111111,259.896640244,1.0,5.5,196.888888889,31.9166666667,15.3611111111,23.2037037037,8.13888888889,39.5721618357,13.956043956,59.72175,871.73975,52.29575,426.80575,0.152719148936,0.0467166666667
221,7.90641660315,0.912916666667,0.905439189189,0.980611045828,179.787751474,100.457868369,19.76,1058.82142857,evergreen,1322.25111111,259.896640244,1.0,6.02777777778,99.0833333333,31.5833333333,15.1944444444,22.5185185185,7.7037037037,39.413647343,13.6888888889,37.079,857.2245,92.9435,424.23125,0.145898245614,0.180662711864
222,10.6250410704,1.11255630631,0.653772522523,0.552878965922,179.787751474,100.457868369,19.76,1055.78056522,evergreen,1322.25111111,259.896640244,1.0,3.30555555556,285.083333333,31.3796296296,18.2314814815,22.4444444444,10.5648148148,37.8351449275,17.4444444444,54.321,846.83775,69.0775,464.64925,0.140447368421,0.162081818182
223,7.55517452695,1.02002252252,1.0028490991,0.269682726204,179.787751474,100.457868369,19.76,1038.444,evergreen,1322.25111111,259.896640244,1.0,51.7777777778,89.75,30.5092592593,18.5648148148,22.1851851852,11.4907407407,34.5872584541,16.9262345679,67.684,819.353,113.677,434.1645,0.136970689655,0.171448275862
224,8.2131970719,0.836587837838,0.715968468468,0.244559868781,178.084063018,101.572040318,18.4,934.00625,evergreen,1464.91555556,267.592662211,1.0,0.111111111111,225.194444444,30.2685185185,12.9166666667,20.8981481481,6.17592592593,36.6675724638,10.9932098765,75.8665,931.31225,90.29175,389.913,0.0924661290323,0.119609090909
225,8.15808532715,0.96454954955,0.651993243243,0.493603061782,178.084063018,101.572040318,18.4,681.563666667,evergreen,1464.91555556,267.592662211,1.0,0.0,360.555555556,28.6574074074,12.4074074074,19.6203703704,5.61111111111,31.9701086957,9.70092592593,78.286,889.97925,83.98725,343.69825,0.102853125,0.134979661017
226,8.59769798513,1.0006981982,0.711036036036,0.854455986878,178.084063018,101.572040318,18.4,683.334117647,evergreen,1464.91555556,267.592662211,1.0,13.9444444444,432.444444444,29.1111111111,12.2222222222,19.6111111111,5.26851851852,33.0543478261,10.1709876543,95.7495,872.429,78.587,340.6805,0.119950847458,0.140058928571
227,8.36051349248,0.902815315315,0.739335585586,0.829305631493,178.084063018,101.572040318,18.4,960.484148148,evergreen,1464.91555556,267.592662211,1.0,9.30555555556,178.777777778,30.4166666667,14.1759259259,22.037037037,6.87962962963,36.6419082126,12.931013431,54.876,910.729,50.608,422.36725,0.13019787234,0.258814285714
228,7.90696935685,0.707218468468,0.66795045045,0.977474029524,178.084063018,101.572040318,18.4,1061.06490476,evergreen,1464.91555556,267.592662211,1.0,5.44444444444,95.6111111111,29.8333333333,13.7777777778,21.0833333333,6.37962962963,35.1844806763,12.7305555556,25.32,892.84625,78.8835,421.204,0.124431578947,0.155966666667
229,7.15400404877,0.836418918919,0.525878378378,0.727610716238,178.084063018,101.572040318,18.4,1103.93166667,evergreen,1464.91555556,267.592662211,1.0,4.83333333333,237.111111111,29.462962963,16.8333333333,20.9166666667,9.0,33.3586956522,16.0231481481,36.79,884.99475,64.289,461.77575,0.125064912281,0.146158928571
230,7.56371987822,0.778682432432,0.72472972973,0.47091306725,178.084063018,101.572040318,18.4,1037.37989286,evergreen,1464.91555556,267.592662211,1.0,70.2777777778,87.9166666667,28.2222222222,17.3240740741,20.4907407407,10.2407407407,29.0525362319,15.4148148148,69.75775,860.20925,104.99075,427.0845,0.118689655172,0.152385454545
231,10.3908509144,0.765229110512,0.743059299191,0.111149110807,169.240865621,100.171745769,19.08,936.326,evergreen,1173.35444444,375.746149433,1.0,0.0833333333333,193.666666667,31.9259259259,14.1944444444,23.7222222222,8.44444444444,39.7545289855,11.8641975309,24.365,1037.1315,102.688,426.02025,0.07135,0.090775
232,7.98123389509,0.883243486074,0.693587151842,0.303095075239,169.240865621,100.171745769,19.08,730.723777778,evergreen,1173.35444444,375.746149433,1.0,0.0,311.305555556,30.2314814815,13.9259259259,22.1388888889,8.2037037037,34.6228864734,10.8651234568,39.68475,984.5645,98.427,360.6305,0.0738434782609,0.0953525
233,8.53048825886,0.942565139263,0.726314016173,0.890475376197,169.240865621,100.171745769,19.08,727.827692308,evergreen,1173.35444444,375.746149433,1.0,4.27777777778,342.25,30.6481481481,13.5185185185,22.6574074074,7.47222222222,35.8680555556,11.0410493827,58.2,970.16675,101.10175,362.9035,0.0886,0.0995230769231
234,7.8454395528,0.817037286613,0.703346810422,0.707079343365,169.240865621,100.171745769,19.08,1004.01742857,evergreen,1173.35444444,375.746149433,1.0,4.02777777778,144.138888889,32.2314814815,15.4537037037,24.3518518519,9.02777777778,40.5338164251,13.8528693529,27.8045,1009.482,47.9585,443.153,0.10144516129,0.17349
235,6.48803285493,0.634827044025,0.63560197664,0.972982216142,169.240865621,100.171745769,19.08,1122.94479487,evergreen,1173.35444444,375.746149433,1.0,2.33333333333,79.8888888889,31.3518518519,15.1111111111,23.5,8.88888888889,38.0615942029,14.1935185185,15.25225,989.76625,78.63025,441.54025,0.108550877193,0.130832142857
236,9.06550398474,0.76572327044,0.461994609164,0.805403556772,169.240865621,100.171745769,19.08,1141.07725,evergreen,1173.35444444,375.746149433,1.0,2.47222222222,191.805555556,31.287037037,18.0925925926,23.4537037037,11.5,37.0132850242,17.2490740741,21.7465,987.98675,71.02825,490.28925,0.114225,0.123883928571
237,6.51880208925,0.724741689128,0.774225067385,0.536080711354,169.240865621,100.171745769,19.08,1092.72078788,evergreen,1173.35444444,375.746149433,1.0,64.5277777778,68.5,30.2962962963,18.9074074074,22.8518518519,12.5740740741,33.4486714976,17.275617284,53.175,955.00875,108.80025,442.431,0.111119298246,0.135712727273
238,5.23631056136,0.857218468468,0.901126126126,0.0115692307692,180.138356767,102.521215406,20.8,979.4791875,evergreen,932.425555556,304.620849969,1.0,0.0,184.638888889,32.8796296296,14.6481481481,25.2685185185,9.72222222222,41.4447463768,12.0935185185,28.07525,1000.44475,98.7915,419.94675,0.0495714285714,0.0803947368421
239,7.5569436164,0.967297297297,0.922522522523,0.2528,180.138356767,102.521215406,20.8,810.37075,evergreen,932.425555556,304.620849969,1.0,0.861111111111,318.861111111,31.0833333333,14.5740740741,23.6203703704,9.5,36.0960144928,11.4416666667,48.30025,955.69975,97.00375,357.362,0.0565102564103,0.0877655172414
240,5.49825926755,1.03726351351,0.848108108108,0.737107692308,180.138356767,102.521215406,20.8,738.704888889,evergreen,932.425555556,304.620849969,1.0,9.33333333333,291.527777778,31.6574074074,14.037037037,24.2037037037,8.75925925926,37.8285024155,11.4061728395,61.6915,938.3475,102.35475,370.9255,0.06207,0.0717852941176
241,5.11155414566,0.845,0.776677927928,0.502030769231,180.138356767,102.521215406,20.8,1013.97215385,evergreen,932.425555556,304.620849969,1.0,2.02777777778,134.166666667,33.2314814815,16.2592592593,25.6388888889,10.5092592593,42.6835748792,14.6868131868,29.02225,981.15725,45.34725,436.24875,0.0875315789474,0.142288571429
242,6.18969358104,0.584662162162,0.664391891892,0.878030769231,180.138356767,102.521215406,20.8,1169.53054545,evergreen,932.425555556,304.620849969,1.0,2.72222222222,66.8888888889,32.1851851852,15.8425925926,24.6944444444,10.212962963,39.3088768116,15.1188271605,14.30025,948.901,50.0735,430.92225,0.083901754386,0.1079125
243,7.13035610499,0.736373873874,0.427364864865,0.754953846154,180.138356767,102.521215406,20.8,1184.543875,evergreen,932.425555556,304.620849969,1.0,1.66666666667,148.027777778,32.1851851852,19.0185185185,24.75,13.0740740741,38.476147343,18.137962963,19.02925,953.7245,57.9585,476.8235,0.09019,0.103950877193
244,4.68714762159,0.67009009009,0.822916666667,0.497723076923,180.138356767,102.521215406,20.8,1124.95541176,evergreen,932.425555556,304.620849969,1.0,58.1944444444,66.1944444444,31.0648148148,19.4537037037,24.0277777778,13.7685185185,34.5564613527,17.7592592593,51.978,917.23575,90.7225,435.4615,0.0877694915254,0.110383636364
245,3.10578493888,0.644932432432,0.882894144144,0.307443365696,152.977539844,107.662397403,14.64,1064.35466667,evergreen,953.038888889,177.295452216,0.96,0.0,151.944444444,34.0185185185,14.5185185185,26.3425925926,9.31481481481,45.746678744,11.6540123457,31.13775,1009.57325,73.8245,411.31775,0.0542392857143,0.0913846153846
246,2.20288710242,0.714009009009,0.777117117117,0.442634930577,152.977539844,107.662397403,14.64,882.7285,evergreen,953.038888889,177.295452216,0.96,0.944444444444,262.722222222,32.4166666667,14.2592592593,24.7592592593,9.2037037037,39.9130434783,10.9533950617,52.68975,968.01175,75.652,357.07075,0.0585152173913,0.0912868421053
247,2.0026422176,0.74027027027,0.851227477477,0.982357239795,152.977539844,107.662397403,14.64,768.499,evergreen,953.038888889,177.295452216,0.96,7.36111111111,241.805555556,32.787037037,13.6759259259,25.2314814815,8.35185185185,41.2418478261,10.8740740741,70.34025,946.22625,80.25475,367.3705,0.0653821428571,0.0810847826087
248,2.08735204487,0.607432432432,0.584966216216,0.52823885583,152.977539844,107.662397403,14.64,1092.665,evergreen,953.038888889,177.295452216,0.96,2.0,100.166666667,34.2592592593,16.3888888889,26.4537037037,10.1851851852,45.3502415459,14.8318070818,34.95075,986.98825,37.513,430.636,0.0773235294118,0.116885294118
249,2.13613880748,0.385912162162,0.490067567568,0.170163900198,152.977539844,107.662397403,14.64,1245.207,evergreen,953.038888889,177.295452216,0.96,5.97222222222,49.6666666667,33.1759259259,15.7685185185,25.4907407407,9.76851851852,42.3191425121,15.087037037,22.2835,948.44675,34.185,423.11275,0.0696716666667,0.0899877192982
250,3.23056770524,0.484774774775,0.356227477477,0.139889341267,152.977539844,107.662397403,14.64,1262.5295,evergreen,953.038888889,177.295452216,0.96,2.05555555556,112.138888889,33.0,18.7314814815,25.6666666667,12.6666666667,41.0522342995,17.6703703704,21.2655,957.80925,38.16575,467.5675,0.0756644067797,0.0886210526316
251,3.04041133126,0.474403153153,0.906497747748,0.0965654034868,152.977539844,107.662397403,14.64,1185.985,evergreen,953.038888889,177.295452216,0.96,51.4444444444,60.0,31.8240740741,19.1944444444,24.8333333333,13.2222222222,37.2744565217,17.2135802469,58.4845,927.64075,69.7055,427.407,0.0748483333333,0.0914642857143
252,0.0,0.755329719964,1.11531165312,0.0327575938058,164.808977359,118.699117938,10.08,1064.35466667,deciduous,193.705555556,118.139752329,0.6,0.0833333333333,141.861111111,27.0555555556,19.0462962963,19.3981481481,12.0555555556,20.356884058,13.6145061728,76.491,807.8065,82.944,385.57025,0.209298412698,0.228755172414
253,6.62059917102,0.829573170732,1.317366757,0.207216597181,164.808977359,118.699117938,10.08,776.83,deciduous,193.705555556,118.139752329,0.6,0.333333333333,284.055555556,24.5555555556,18.3796296296,17.6481481481,12.0092592593,16.9018719807,11.375308642,109.69425,775.95525,92.492,361.0405,0.2149015625,0.241493333333
254,3.12704883495,0.842897470641,1.12921183379,0.235010919198,164.808977359,118.699117938,10.08,768.499,deciduous,193.705555556,118.139752329,0.6,1.86111111111,299.25,25.0925925926,17.8518518519,18.5092592593,11.4444444444,15.6998792271,11.5577160494,127.50725,769.024,83.7235,351.45075,0.216959677419,0.239085714286
255,4.61785701954,0.796827009937,0.862725835592,0.946495930117,164.808977359,118.699117938,10.08,1073.18733333,deciduous,193.705555556,118.139752329,0.6,0.777777777778,131.916666667,25.712962963,19.2685185185,18.7962962963,12.1296296296,17.3484299517,13.8885836386,81.41925,785.36175,64.4745,406.242,0.223118604651,0.116885294118
256,0.0,0.745065492322,1.09058265583,0.888425650189,164.808977359,118.699117938,10.08,1183.201,deciduous,193.705555556,118.139752329,0.6,0.0,76.0555555556,26.3055555556,19.3240740741,19.1944444444,11.9166666667,18.7041062802,12.8555555556,69.59025,821.7865,72.62925,395.5735,0.241915517241,0.239694444444
257,2.08163224653,0.714995483288,0.611822493225,0.864850109192,164.808977359,118.699117938,10.08,1266.4335,deciduous,193.705555556,118.139752329,0.6,0.0,107.777777778,26.8148148148,21.4537037037,20.2407407407,13.9907407407,18.0265700483,16.2814814815,69.51125,781.3675,50.578,428.50975,0.243853333333,0.237163636364
258,6.10112363794,0.692355465221,1.17419828365,0.889666468136,164.808977359,118.699117938,10.08,1178.8055,deciduous,193.705555556,118.139752329,0.6,13.1944444444,51.75,27.4907407407,22.2037037037,20.2222222222,14.3888888889,21.115942029,16.2716049383,73.789,795.05375,75.70175,384.64925,0.252798305085,0.275424074074
259,7.50673625536,0.782283197832,1.0928071364,0.0526177666973,186.748067001,101.036548518,19.8,1067.57248649,deciduous,551.388888889,208.670122146,0.84,1.0,169.333333333,32.4444444444,17.5833333333,23.7407407407,11.6111111111,37.4673913043,13.2132716049,24.40725,908.778,118.95125,378.27925,0.138177777778,0.160362903226
260,8.06815720723,0.902822944896,1.11073848238,0.286510956567,186.748067001,101.036548518,19.8,807.137714286,deciduous,551.388888889,208.670122146,0.84,0.555555555556,286.5,30.1574074074,17.0648148148,21.8055555556,11.2777777778,31.2143719807,11.5098765432,43.361,862.365,127.02175,360.89625,0.146796875,0.1763
261,0.0,0.978229448961,1.15764453478,0.397060753182,186.748067001,101.036548518,19.8,768.499,deciduous,551.388888889,208.670122146,0.84,2.44444444444,335.277777778,30.537037037,16.6111111111,22.4722222222,10.8055555556,31.4320652174,11.8444444444,57.86875,854.9,120.35725,362.6905,0.14864516129,0.166932692308
262,8.48666718455,0.886845076784,0.880465221319,0.914053273849,186.748067001,101.036548518,19.8,1044.2671875,deciduous,551.388888889,208.670122146,0.84,1.61111111111,149.194444444,31.6944444444,18.2222222222,23.4259259259,11.8703703704,35.0434782609,14.5152625153,22.997,890.8965,82.686,427.094,0.143718421053,0.116885294118
263,7.41727756448,0.769749322493,1.03934056007,0.969164151686,186.748067001,101.036548518,19.8,1145.81243333,deciduous,551.388888889,208.670122146,0.84,0.0,84.0833333333,30.7407407407,18.1666666667,22.8055555556,11.5648148148,32.6074879227,13.6438271605,10.1215,901.40325,108.12675,422.161,0.161457377049,0.188232727273
264,6.94772191213,0.722165763324,0.56304200542,0.724445610812,186.748067001,101.036548518,19.8,1239.21183333,deciduous,551.388888889,208.670122146,0.84,0.0,130.027777778,31.0555555556,20.5555555556,23.1203703704,13.8240740741,32.6811594203,17.187962963,8.16175,876.5775,49.84625,470.31925,0.156944067797,0.180574545455
265,7.43837547384,0.619094399277,1.07040424571,0.315706600184,186.748067001,101.036548518,19.8,1177.74818519,deciduous,551.388888889,208.670122146,0.84,14.7777777778,59.8055555556,30.9259259259,20.9074074074,23.1481481481,14.4074074074,32.6032608696,16.7682098765,17.68225,862.38,89.02175,429.35325,0.152226666667,0.192978181818
266,5.47789165107,0.725585585586,0.794673423423,0.581840483797,176.298561795,108.015649682,21.12,1013.59578378,deciduous,939.213333333,273.360057718,1.0,1.41666666667,195.083333333,33.2777777778,15.0,24.5740740741,9.18518518519,43.0782004831,11.8262345679,34.01775,951.11675,100.29975,355.71775,0.134403225806,0.176926666667
267,6.21644271218,0.874662162162,0.700135135135,0.621206070288,176.298561795,108.015649682,21.12,767.337461538,deciduous,939.213333333,273.360057718,1.0,0.444444444444,311.694444444,31.5555555556,14.4537037037,22.8425925926,8.73148148148,37.0661231884,10.4388888889,48.58275,898.5035,106.86975,337.8005,0.1403546875,0.195906779661
268,6.00265155353,0.924560810811,0.813029279279,0.956954586947,176.298561795,108.015649682,21.12,718.315,deciduous,939.213333333,273.360057718,1.0,6.61111111111,356.888888889,32.4351851852,14.3055555556,23.4722222222,8.47222222222,38.9764492754,11.0216049383,66.42825,885.0325,103.73575,336.4475,0.150581967213,0.191816666667
269,5.76933859061,0.841126126126,0.681880630631,0.844277727065,176.298561795,108.015649682,21.12,1004.09953846,deciduous,939.213333333,273.360057718,1.0,1.83333333333,158.166666667,33.0833333333,16.2407407407,24.787037037,9.82407407407,41.0392512077,13.9026251526,35.571,933.90025,77.42775,412.20075,0.155488636364,0.304135714286
270,5.6097184089,0.667207207207,0.648592342342,0.784088315838,176.298561795,108.015649682,21.12,1122.39025,deciduous,939.213333333,273.360057718,1.0,0.305555555556,81.6944444444,32.2407407407,15.7222222222,23.9722222222,9.32407407407,38.6129227053,12.9280864198,18.06825,922.125,102.30225,411.3895,0.144757627119,0.195545454545
271,4.71833721041,0.628355855856,0.446948198198,0.396137608398,176.298561795,108.015649682,21.12,1144.102,deciduous,939.213333333,273.360057718,1.0,0.0,136.583333333,32.6481481481,18.5092592593,24.0555555556,11.7962962963,40.246678744,16.9114197531,13.58025,914.55325,51.8335,463.2685,0.139572413793,0.174832727273
272,5.52130335629,0.596463963964,0.693806306306,0.0,176.298561795,108.015649682,21.12,1143.40753846,deciduous,939.213333333,273.360057718,1.0,15.1666666667,60.1111111111,31.3981481481,18.6203703704,23.7222222222,12.75,36.4006642512,15.6592592593,33.00725,883.51925,85.3975,432.1,0.131575862069,0.186594545455
273,5.73569135951,0.52717931346,0.614769647696,0.642496847415,166.718370088,117.368284519,10.72,1019.61895455,evergreen,972.485555556,266.901356752,0.88,2.0,132.944444444,33.8148148148,14.9537037037,23.7685185185,8.10185185185,44.4589371981,11.9382716049,24.958,944.01775,48.7615,337.151,0.108,0.13958852459
274,3.18802143712,0.637308039747,0.612003161698,0.672761664565,166.718370088,117.368284519,10.72,749.8895,evergreen,972.485555556,266.901356752,0.88,0.5,188.138888889,32.5185185185,14.4722222222,22.3240740741,8.0462962963,39.8828502415,10.5092592593,53.43975,897.42275,71.42475,310.03575,0.1159765625,0.163646551724
275,3.92469926007,0.660456187895,0.635478771454,0.985077763766,166.718370088,117.368284519,10.72,726.839,evergreen,972.485555556,266.901356752,0.88,10.4166666667,198.25,33.4537037037,14.0555555556,23.0185185185,7.34259259259,41.6376811594,10.6265432099,71.68425,875.58125,68.59775,289.9465,0.124696774194,0.154822222222
276,4.36069854729,0.582926829268,0.440006775068,0.660992013451,166.718370088,117.368284519,10.72,1068.9737,evergreen,972.485555556,266.901356752,0.88,2.86111111111,86.7777777778,33.787037037,16.4259259259,24.3148148148,8.7962962963,43.6385869565,13.9337606838,29.686,922.70775,34.51825,373.55275,0.129459090909,0.266035714286
277,5.18388150298,0.474480578139,0.42417570009,0.626944094157,166.718370088,117.368284519,10.72,1194.51994444,evergreen,972.485555556,266.901356752,0.88,1.80555555556,52.4166666667,33.212962963,15.75,23.6203703704,8.22222222222,41.3179347826,12.8583333333,16.7265,905.76175,40.1055,372.2005,0.114618644068,0.154869642857
278,4.81516646971,0.46956865402,0.280047425474,0.239806641446,166.718370088,117.368284519,10.72,1202.3955,evergreen,972.485555556,266.901356752,0.88,0.555555555556,72.1944444444,33.7592592593,18.3240740741,23.8055555556,10.3796296296,43.5621980676,17.4283950617,18.033,905.76925,33.3305,417.68725,0.106627586207,0.13736
279,4.34010720136,0.462793586269,0.532486449864,0.0,166.718370088,117.368284519,10.72,1157.64716667,evergreen,972.485555556,266.901356752,0.88,26.25,44.6111111111,31.6944444444,18.5462962963,23.1203703704,11.6388888889,37.8907004831,15.0950617284,41.49275,880.93525,62.17675,393.73425,0.101406896552,0.141974545455
280,5.61777177468,0.418947606143,0.706921860885,0.584187408492,186.175311492,110.670487467,8.68,1019.54228571,evergreen,1085.18777778,285.642304028,0.92,1.91666666667,143.083333333,34.0648148148,14.6296296296,23.2222222222,7.65740740741,46.9287439614,12.2737654321,33.6665,993.77275,50.463,331.08075,0.0972793103448,0.115811111111
281,4.34441416952,0.4907633243,0.676976061427,0.655366595337,186.175311492,110.670487467,8.68,825.691111111,evergreen,1085.18777778,285.642304028,0.92,0.0,193.444444444,32.8518518519,14.0833333333,21.9722222222,7.2962962963,41.3731884058,11.1108024691,67.32475,952.602,66.54225,302.335,0.1003375,0.144696551724
282,5.75959244161,0.464600271003,0.71059168925,0.982655704471,186.175311492,110.670487467,8.68,747.1,evergreen,1085.18777778,285.642304028,0.92,18.8611111111,196.083333333,33.0648148148,13.9444444444,22.2685185185,6.82407407407,42.020531401,11.2947530864,81.8405,936.802,63.2145,286.27925,0.105774193548,0.144637037037
283,5.09429076517,0.427009936766,0.383660794941,0.612568982994,186.175311492,110.670487467,8.68,1111.766,evergreen,1085.18777778,285.642304028,0.92,6.33333333333,101.138888889,33.7314814815,15.5648148148,24.0092592593,8.0462962963,43.4776570048,14.0494505495,45.46375,972.75875,34.74575,360.96375,0.124967857143,0.238796774194
284,6.22831286769,0.395731707317,0.621781842818,0.5503998198,186.175311492,110.670487467,8.68,1204.69904,evergreen,1085.18777778,285.642304028,0.92,9.05555555556,72.5277777778,33.1944444444,15.0185185185,23.1944444444,7.58333333333,42.7355072464,13.1061728395,22.7055,950.823,35.63975,360.2885,0.100819298246,0.130665079365
285,6.13019916971,0.362929087624,0.289453477868,0.237751999099,186.175311492,110.670487467,8.68,1191.406,evergreen,1085.18777778,285.642304028,0.92,2.63888888889,89.5555555556,33.1018518519,18.0092592593,23.1944444444,9.87962962963,42.4293478261,17.0574074074,19.2655,956.024,27.4815,412.0665,0.0972789473684,0.116493442623
286,6.10628618493,0.358762420958,0.678940831075,0.0,186.175311492,110.670487467,8.68,1208.6411,evergreen,1085.18777778,285.642304028,0.92,50.6666666667,49.5555555556,31.5740740741,18.0092592593,23.2222222222,11.3796296296,38.2083333333,15.0793209877,43.91025,934.07425,43.456,381.1295,0.0888206896552,0.123483050847
287,18.6095351478,0.746109607578,0.934032476319,0.298306319432,174.378277808,109.538010509,16.24,964.609916667,evergreen,1446.38777778,535.911184252,0.88,1.33333333333,137.638888889,30.2777777778,11.9907407407,20.712962963,5.33333333333,37.3819444444,10.4024691358,45.092,1057.89625,68.697,361.649,0.0826924528302,0.108541176471
288,19.5142465889,0.855829950383,0.924650428507,0.524130395192,174.378277808,109.538010509,16.24,822.209190476,evergreen,1446.38777778,535.911184252,0.88,0.0,207.194444444,29.3240740741,11.4444444444,19.7962962963,4.94444444444,33.9519927536,9.21419753086,44.0065,1004.64,77.0365,319.93975,0.08698125,0.122083606557
289,20.4080638962,0.841305818674,1.05898737032,0.959388089601,174.378277808,109.538010509,16.24,719.308,evergreen,1446.38777778,535.911184252,0.88,18.9166666667,204.5,28.8611111111,11.1851851852,19.8055555556,4.48148148148,33.3218599034,9.60432098765,73.44925,987.599,74.73825,302.27275,0.0930442622951,0.119912280702
290,18.3345735434,0.765437528191,0.681359945873,0.580586414132,174.378277808,109.538010509,16.24,1078.19004762,evergreen,1446.38777778,535.911184252,0.88,12.5833333333,102.972222222,30.1759259259,12.8148148148,21.8333333333,5.87037037037,36.4139492754,11.8415750916,25.579,1024.25025,33.02525,382.425,0.107658490566,0.17745
291,16.4138608833,0.714208389716,0.936964366261,0.790020032781,174.378277808,109.538010509,16.24,1133.1760625,evergreen,1446.38777778,535.911184252,0.88,15.2222222222,79.3055555556,28.9074074074,12.4444444444,20.4537037037,5.25,33.4797705314,11.4324074074,10.2905,999.85175,33.701,383.52225,0.0964140350877,0.122935087719
292,17.7577510251,0.685622462788,0.595624718088,0.404844290657,174.378277808,109.538010509,16.24,1193.99045455,evergreen,1446.38777778,535.911184252,0.88,5.0,116.694444444,28.8055555556,15.0740740741,20.3981481481,7.65740740741,32.4356884058,14.2141975309,15.1325,1006.566,31.06225,437.92125,0.095998245614,0.113070175439
