,FAM,live_basal_area,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi_mean,twi_std,ndwi_sum,ndwi_win
867,0.0571511008948,15.7076091401,1.91576409496,1.43627596439,0.496178071445,189.45687663,110.356464103,24.64,763.737555556,1385.60777778,396.942176793,0.880123,42.1388888889,312.916666667,26.25,12.1388888889,18.537037037,6.46296296296,27.3580917874,9.03672839506,111.51875,837.24875,61.79025,249.26025,0.138549206349,0.21045625,330.0,0.0,0.0,376.240963855,194.154986554,-0.0141108287466,0.108386965466
868,0.0304869074833,25.871424592,2.16157065485,0.778951255539,0.0745151200329,167.577309713,84.6262447054,20.84,583.22744898,1810.35222222,581.413382625,0.882346,10.1388888889,641.361111111,26.3333333333,7.35185185185,17.2314814815,1.30555555556,29.7506038647,6.55864197531,219.98025,857.53725,46.259,167.3685,0.118658823529,0.145405769231,331.0,0.23,0.69,349.163793103,169.665205014,-0.00313378873898,0.32529509703
869,0.048960386425,25.871424592,2.14631954702,0.523732151649,0.107106642434,167.577309713,84.6262447054,20.84,448.011346939,1810.35222222,581.413382625,0.882346,31.6666666667,836.611111111,24.5925925926,6.35185185185,15.8240740741,1.31481481481,25.5939009662,5.0537037037,251.4705,755.00675,46.4615,149.631,0.125997142857,0.155521428571,331.0,0.23,0.69,349.163793103,169.665205014,0.0159970004328,0.305064543638
870,0.0448803528156,25.871424592,2.15244953225,0.570864106352,0.885872493487,167.577309713,84.6262447054,20.84,455.497979592,1810.35222222,581.413382625,0.882346,12.0277777778,785.388888889,25.2314814815,5.44444444444,16.4259259259,0.203703703704,25.6358695652,5.14135802469,263.74425,755.51875,41.4125,124.71275,0.139055882353,0.170687878788,331.0,0.23,0.69,349.163793103,169.665205014,0.0193190798424,0.334886203188
871,0.0353602772083,28.0242370922,2.2332717873,1.01941161989,0.813547371372,167.577309713,84.6262447054,20.84,653.736395349,1810.35222222,581.413382625,0.882346,3.19444444444,658.916666667,26.6018518519,6.2037037037,17.962962963,0.574074074074,29.5754830918,5.77045177045,206.0135,864.359,45.46675,144.68825,0.151592156863,0.181008695652,331.0,0.23,0.69,349.163793103,169.665205014,-0.00587173051392,0.245914574173
872,0.024933529342,28.0242370922,2.17088872477,0.900024618415,0.669663596521,167.577309713,84.6262447054,20.84,628.503790698,1810.35222222,581.413382625,0.882346,99.4722222222,160.472222222,24.9907407407,8.33333333333,17.0648148148,1.4537037037,26.4716183575,7.88055555556,180.85575,762.4005,49.7285,149.07425,0.157075806452,0.164630952381,331.0,0.23,0.69,349.163793103,169.665205014,-0.00634392559409,0.275253861654
873,0.0491870544898,28.4458888178,2.26843919252,1.64044805515,0.164357482463,167.577309713,84.6262447054,20.84,865.688309524,1810.35222222,581.413382625,0.882346,71.8333333333,485.555555556,26.1111111111,9.0,18.0833333333,3.00925925926,28.7216183575,7.80339506173,101.183,844.51625,41.26175,244.26525,0.146962903226,0.201168085106,331.0,0.23,0.69,349.163793103,169.665205014,-0.0143529460272,0.0762201368521
874,0.0647138443678,28.9798793322,2.22741260463,1.47177498769,0.614850729912,167.577309713,84.6262447054,20.84,722.384956522,1810.35222222,581.413382625,0.882346,39.4722222222,362.861111111,24.6666666667,11.0925925926,16.8518518519,4.89814814815,25.2865338164,8.97407407407,127.193,831.713,58.63275,243.50025,0.154036507937,0.209884782609,331.0,0.23,0.69,349.163793103,169.665205014,-0.0141108287466,0.108386965466
875,0.00946426220477,29.0735032052,2.90120987654,1.08411111111,0.413688280849,176.770093226,94.0360993835,23.2,651.04847619,1466.16666667,225.428079194,0.99321,5.41666666667,484.25,28.6666666667,8.30555555556,18.8703703704,2.35185185185,33.3867753623,6.62222222222,185.58925,836.413,52.7785,147.81725,0.142365333333,0.171441509434,332.0,0.23,0.69,473.733564014,218.991108227,-0.04720462745,0.288178292435
876,0.0255736447408,29.0735032052,2.98043209877,0.733012345679,0.455457051149,176.770093226,94.0360993835,23.2,518.851428571,1466.16666667,225.428079194,0.99321,21.1111111111,703.833333333,26.8888888889,7.39814814815,17.7685185185,2.58333333333,28.9124396135,5.11203703704,235.76975,743.76325,53.9465,140.53,0.144356,0.181158,332.0,0.23,0.69,473.733564014,218.991108227,-0.0363785159019,0.205885245809
877,0.0600074499234,29.0735032052,2.89298765432,0.825358024691,0.513196233624,176.770093226,94.0360993835,23.2,556.280738095,1466.16666667,225.428079194,0.99321,7.80555555556,609.444444444,27.712962963,6.44444444444,18.2777777778,1.2962962963,29.6648550725,5.23179012346,243.3815,754.04675,50.3295,112.3655,0.142762162162,0.18346875,332.0,0.23,0.69,473.733564014,218.991108227,-0.0359459889475,0.318517520684
879,0.0365481618221,29.0735032052,2.98458024691,1.26382716049,0.486361908089,176.770093226,94.0360993835,23.2,670.64097619,1466.16666667,225.428079194,0.99321,79.2777777778,131.722222222,27.3425925926,10.0092592593,19.0185185185,2.53703703704,30.1479468599,8.51450617284,156.4375,740.65675,49.079,120.98125,0.157308196721,0.168197435897,332.0,0.23,0.69,473.733564014,218.991108227,-0.0430894728284,0.261437877176
880,0.0446028544966,29.0735032052,3.13911111111,2.28551851852,0.250826886243,176.770093226,94.0360993835,23.2,899.608333333,1466.16666667,225.428079194,0.99321,56.5555555556,362.611111111,28.537037037,10.2592592593,20.037037037,3.92592592593,32.3662439614,8.07160493827,65.507,836.54675,45.65375,238.13725,0.153714754098,0.195159090909,332.0,0.23,0.69,473.733564014,218.991108227,-0.0545270736847,-0.00149087667661
881,0.0673573564263,29.9553136729,3.08780246914,2.29971604938,0.196850110404,176.770093226,94.0360993835,23.2,750.666785714,1466.16666667,225.428079194,0.99321,31.1944444444,301.083333333,26.9166666667,12.5833333333,18.7407407407,5.85185185185,28.6902173913,9.46975308642,92.28425,821.3515,58.57575,231.05825,0.158682539683,0.198157777778,332.0,0.23,0.69,473.733564014,218.991108227,-0.0539611514971,-0.00501578102689
882,0.00497647285832,20.1174666387,1.93449382716,0.912074074074,0.427596176514,158.903124114,88.9357710273,16.6,715.239794872,1380.26111111,138.708037254,0.944444,6.86111111111,283.111111111,29.3240740741,7.63888888889,20.1666666667,2.44444444444,34.981884058,5.80648148148,164.6995,831.28325,47.0765,142.618,0.154712,0.190834615385,333.0,0.0,0.0,526.262886598,218.210138554,-0.0922984699677,0.200640416536
883,0.0203294222971,20.8028475292,1.99409876543,0.669888888889,0.527162563321,158.903124114,88.9357710273,16.6,551.938264706,1380.26111111,138.708037254,0.944444,26.9444444444,371.222222222,27.8148148148,7.38888888889,18.9814814815,2.86111111111,30.9707125604,4.97777777778,226.28125,744.64025,44.68975,136.10725,0.155948648649,0.186244,333.0,0.0,0.0,526.262886598,218.210138554,-0.0877023101548,0.0185365135799
884,0.00201176568652,20.5762061473,2.02416049383,0.598691358025,0.462976077069,158.903124114,88.9357710273,16.6,613.754162162,1380.26111111,138.708037254,0.944444,6.97222222222,378.611111111,28.5648148148,6.34259259259,19.712962963,1.56481481481,31.7723429952,4.87067901235,220.534,756.87375,47.67425,106.31925,0.153221621622,0.192551612903,333.0,0.0,0.0,526.262886598,218.210138554,-0.0825655557921,0.235182678213
886,0.00868235706959,20.5693875402,2.07634567901,0.883839506173,0.58369048998,158.903124114,88.9357710273,16.6,707.351666667,1380.26111111,138.708037254,0.944444,73.9722222222,91.9166666667,27.7685185185,9.13888888889,19.5555555556,2.5462962963,31.4130434783,7.7712962963,129.38925,740.802,37.80175,113.50475,0.158801612903,0.176739393939,333.0,0.0,0.0,526.262886598,218.210138554,-0.0899121162743,0.229516787366
887,0.0127058884426,20.2791486712,2.12559259259,1.74992592593,0.444688984131,158.903124114,88.9357710273,16.6,935.631945946,1380.26111111,138.708037254,0.944444,46.0,231.222222222,29.2962962963,10.0925925926,20.8055555556,4.25925925926,34.1295289855,7.84012345679,54.5,839.20625,35.2085,239.332,0.15606875,0.199148837209,333.0,0.0,0.0,526.262886598,218.210138554,-0.10486546557,-0.075771032485
888,0.038011783105,20.4748745729,2.08225925926,1.65338271605,0.0960268736245,158.903124114,88.9357710273,16.6,771.0755,1380.26111111,138.708037254,0.944444,36.3611111111,193.75,27.7037037037,12.4907407407,19.4166666667,6.33333333333,30.3810386473,9.30154320988,103.61375,825.386,42.9855,229.3355,0.157444615385,0.199240909091,333.0,0.0,0.0,526.262886598,218.210138554,-0.102824692358,-0.0820434734314
889,0.00133223652193,14.0514377357,1.41271604938,0.742802469136,0.429135241798,138.354876257,112.442730029,17.56,751.021868421,1360.31111111,65.8467824987,0.900741,8.91666666667,166.611111111,29.1851851852,7.75925925926,19.5740740741,2.2962962963,34.7116545894,6.01481481481,110.25925,786.25325,31.5255,139.56125,0.156620289855,0.185267924528,334.0,0.4,0.38,593.96187175,221.774391433,-0.0922984699677,0.200640416536
890,0.0166529553609,13.9855711007,1.47725925926,0.818382716049,0.575875942727,138.354876257,112.442730029,17.56,620.101297297,1360.31111111,65.8467824987,0.900741,31.6111111111,193.027777778,27.6851851852,7.80555555556,18.2962962963,3.01851851852,31.2400362319,5.50617283951,172.993,718.205,31.99,135.783,0.159347058824,0.188604347826,334.0,0.4,0.38,593.96187175,221.774391433,-0.0877023101548,0.0185365135799
891,0.0103248325926,14.0514377357,1.56685185185,0.545518518519,0.506029932241,138.354876257,112.442730029,17.56,618.766736842,1360.31111111,65.8467824987,0.900741,7.08333333333,219.75,28.537037037,6.61111111111,19.2407407407,1.39814814815,31.8445048309,5.25277777778,194.56175,727.89675,29.691,108.9195,0.159744117647,0.17496969697,334.0,0.4,0.38,593.96187175,221.774391433,-0.0825655557921,0.235182678213
